gene_name,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,IS_OUTPUT
ECMicroenv,0.493,0.8582,0.1098,0.521,0.8773,0.6142,0.6349,0.764,0.457,0.615,0
DNAdamage,0.9271,0.5667,0.9378,0.565,0.0456,0.7978,0.4008,0.8929,0.7757,0.4358,0
Metastasis,0.5227,0.7696,0.5896,0.3036,0.4259,0.7054,0.9043,0.0201,0.2249,0.4651,1
Migration,0.4965,0.9623,0.9815,0.5205,0.1917,0.3681,0.1694,0.7403,0.7946,0.7587,1
Invasion,0.9472,0.3379,0.3336,0.6485,0.7669,0.528,0.2432,0.2444,0.1632,0.2923,1
EMT,0.9143,0.6503,0.5304,0.8174,0.7624,0.6217,0.8364,0.5453,0.3294,0.8862,1
Apoptosis,0.8647,0.5421,0.6213,0.6546,0.9751,0.2027,0.8928,0.2598,0.5302,0.5642,1
CellCycleArrest,0.1535,0.7474,0.4035,0.1066,0.2169,0.1415,0.4992,0.2256,0.9891,0.3435,1
GF,0.4031,0.7589,0.3969,0.9957,0.9829,0.4171,0.1046,0.324,0.7513,0.0109,0
TGFbeta,0.9825,0.4851,0.8474,0.3486,0.339,0.8373,0.1075,0.506,0.0706,0.1261,0
p21,0.7744,0.6694,0.9752,0.373,0.1751,0.1056,0.5448,0.4509,0.4167,0.569,0
CDH1,0.4243,0.8828,0.8033,0.1873,0.116,0.7783,0.8311,0.264,0.8891,0.0523,0
CDH2,0.5546,0.7439,0.4623,0.8882,0.8133,0.1328,0.9725,0.2044,0.3613,0.1304,0
VIM,0.8242,0.1025,0.337,0.1795,0.9583,0.5421,0.8698,0.8557,0.2861,0.9328,0
TWIST1,0.3652,0.0876,0.847,0.8705,0.3023,0.6974,0.8139,0.8828,0.7792,0.7398,0
SNAI1,0.17,0.7647,0.6659,0.816,0.6095,0.0234,0.1743,0.3947,0.1548,0.5956,0
SNAI2,0.2324,0.1513,0.5286,0.1954,0.7887,0.6857,0.7689,0.1314,0.149,0.1555,0
ZEB1,0.2392,0.9544,0.8653,0.5681,0.387,0.4027,0.6756,0.3074,0.8142,0.5432,0
ZEB2,0.6282,0.7374,0.5106,0.1595,0.6729,0.952,0.2959,0.867,0.2563,0.7516,0
AKT1,0.1492,0.6431,0.3862,0.9529,0.8361,0.0831,0.3018,0.9445,0.0571,0.9173,0
DKK1,0.0389,0.7813,0.5007,0.4424,0.2094,0.5743,0.784,0.5093,0.4073,0.5493,0
CTNNB1,0.2035,0.4833,0.3256,0.3208,0.3192,0.5494,0.7628,0.7636,0.5379,0.7163,0
NICD,0.8615,0.5658,0.6498,0.0643,0.2022,0.9039,0.2601,0.0445,0.3851,0.9594,0
p63,0.6615,0.9387,0.8275,0.6311,0.6075,0.7535,0.0041,0.1141,0.1077,0.823,0
p53,0.4248,0.5861,0.8721,0.4661,0.7006,0.6348,0.3568,0.3992,0.1783,0.0322,0
p73,0.9187,0.6369,0.0077,0.1223,0.1666,0.8286,0.6369,0.5873,0.1195,0.0095,0
miR200,0.5306,0.5029,0.6275,0.1626,0.4023,0.5332,0.7854,0.4216,0.4172,0.8559,0
miR203,0.3488,0.3761,0.2521,0.2191,0.3566,0.0234,0.4447,0.2356,0.5739,0.9399,0
miR34,0.9515,0.4523,0.1698,0.704,0.221,0.2029,0.6789,0.9602,0.9161,0.2511,0
AKT2,0.5033,0.961,0.5158,0.2586,0.1893,0.5726,0.2589,0.2666,0.5951,0.6788,0
ERK,0.0781,0.1817,0.3475,0.876,0.2534,0.812,0.7811,0.1205,0.2421,0.9983,0
SMAD,0.9223,0.9776,0.508,0.0106,0.7725,0.8288,0.6178,0.2374,0.2704,0.8871,0
