gene_name,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,IS_OUTPUT
ECMicroenv,0.7691,0.1904,0.642,0.9675,0.0958,0.9659,0.7606,0.6337,0.4547,0.8989,0
DNAdamage,0.2278,0.8229,0.1881,0.7846,0.5212,0.5592,0.1125,0.0637,0.8457,0.5142,0
Metastasis,0.0662,0.6164,0.3227,0.6895,0.5951,0.0658,0.7254,0.7842,0.0762,0.3269,1
Migration,0.0358,0.829,0.9724,0.7083,0.6889,0.1572,0.3749,0.0501,0.8362,0.3254,1
Invasion,0.8159,0.1951,0.0405,0.6557,0.5557,0.6719,0.4318,0.9193,0.25,0.415,1
EMT,0.2953,0.9513,0.1622,0.6583,0.834,0.3795,0.0378,0.6286,0.5943,0.3219,1
Apoptosis,0.7218,0.216,0.7362,0.2364,0.4564,0.8719,0.4989,0.9501,0.854,0.1729,1
CellCycleArrest,0.2098,0.4644,0.8595,0.6757,0.3608,0.6503,0.5745,0.0061,0.2474,0.6271,1
GF,0.7917,0.5571,0.9071,0.4564,0.3863,0.4363,0.1092,0.2886,0.9463,0.7106,0
TGFbeta,0.9406,0.5835,0.7644,0.9335,0.0649,0.5078,0.5644,0.7808,0.5701,0.7633,0
p21,0.6484,0.8435,0.1869,0.6221,0.4272,0.1398,0.0884,0.8242,0.7079,0.8155,0
CDH1,0.5321,0.3384,0.6301,0.6974,0.9495,0.916,0.0602,0.5094,0.9692,0.1336,0
CDH2,0.0102,0.004,0.9948,0.5429,0.2096,0.0947,0.6503,0.0938,0.5041,0.2425,0
VIM,0.636,0.9571,0.1569,0.4799,0.989,0.1198,0.4424,0.4392,0.8808,0.0304,0
TWIST1,0.393,0.052,0.4965,0.2303,0.3171,0.2422,0.024,0.202,0.8498,0.4849,0
SNAI1,0.104,0.7555,0.5806,0.7732,0.8001,0.5089,0.9498,0.8247,0.3383,0.4144,0
SNAI2,0.9824,0.5158,0.7837,0.0927,0.8584,0.0361,0.4388,0.3289,0.0709,0.4357,0
ZEB1,0.5363,0.3975,0.0419,0.0316,0.2368,0.2895,0.3579,0.1064,0.7709,0.2603,0
ZEB2,0.1862,0.0511,0.9621,0.6558,0.044,0.3804,0.0262,0.7754,0.8084,0.0912,0
AKT1,0.9369,0.1367,0.3397,0.1789,0.6703,0.7238,0.7716,0.0046,0.0367,0.6299,0
DKK1,0.7663,0.8312,0.4946,0.7756,0.7137,0.688,0.8924,0.5592,0.0447,0.6369,0
CTNNB1,0.3281,0.1177,0.0023,0.56,0.5507,0.9905,0.995,0.2115,0.8309,0.8277,0
NICD,0.1795,0.6609,0.0339,0.7664,0.9161,0.9318,0.0598,0.7407,0.5904,0.8284,0
p63,0.1544,0.9029,0.7258,0.7044,0.3058,0.6863,0.3159,0.4293,0.1468,0.6744,0
p53,0.1662,0.5977,0.2777,0.2709,0.0024,0.8825,0.8695,0.2669,0.4703,0.5219,0
p73,0.464,0.8087,0.561,0.7549,0.0774,0.04,0.6937,0.8779,0.5483,0.0511,0
miR200,0.1361,0.7061,0.5877,0.2127,0.4986,0.4025,0.975,0.6446,0.8475,0.7662,0
miR203,0.9954,0.802,0.3974,0.7851,0.5078,0.5922,0.0423,0.0983,0.4135,0.7849,0
miR34,0.7379,0.2605,0.3847,0.0635,0.42,0.2658,0.7844,0.7164,0.3584,0.0827,0
AKT2,0.7205,0.9504,0.1595,0.8179,0.3244,0.2222,0.7919,0.7783,0.1733,0.4899,0
ERK,0.3709,0.2618,0.7727,0.0731,0.2131,0.7337,0.3485,0.4844,0.2714,0.1849,0
SMAD,0.0142,0.8209,0.4318,0.1513,0.1092,0.8619,0.4894,0.7384,0.9711,0.3275,0
