gene_name,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,IS_OUTPUT
ECMicroenv,0.4327,0.2032,0.8127,0.5351,0.1647,0.6549,0.5774,0.0307,0.0131,0.6205,0
DNAdamage,0.8356,0.7634,0.3091,0.4437,0.1881,0.2932,0.1387,0.9937,0.6556,0.634,0
Metastasis,0.4836,0.2419,0.4296,0.4611,0.1838,0.12,0.934,0.7189,0.431,0.5177,1
Migration,0.352,0.718,0.0176,0.5891,0.487,0.584,0.3954,0.0524,0.2193,0.0106,1
Invasion,0.8043,0.3718,0.1731,0.5454,0.7682,0.7892,0.9765,0.5051,0.8756,0.1874,1
EMT,0.7639,0.0644,0.3884,0.3944,0.3426,0.0776,0.1598,0.2564,0.6843,0.4884,1
Apoptosis,0.9584,0.0218,0.7635,0.6591,0.3612,0.0016,0.6836,0.9324,0.9821,0.134,1
CellCycleArrest,0.6984,0.8094,0.5969,0.7866,0.9207,0.7824,0.6574,0.2058,0.3494,0.1967,1
GF,0.3758,0.976,0.5806,0.2475,0.7868,0.3204,0.6902,0.257,0.111,0.4146,0
TGFbeta,0.4582,0.1376,0.86,0.6286,0.0696,0.0535,0.798,0.6535,0.8748,0.0266,0
p21,0.1865,0.6953,0.2192,0.1162,0.8494,0.5487,0.4318,0.8841,0.45,0.3131,0
CDH1,0.7068,0.4176,0.2132,0.1706,0.0472,0.5018,0.2958,0.7098,0.5709,0.665,0
CDH2,0.4752,0.8066,0.0247,0.3897,0.4531,0.4714,0.6784,0.3967,0.6402,0.8365,0
VIM,0.7544,0.0817,0.4397,0.5396,0.71,0.5774,0.8452,0.1942,0.0519,0.6269,0
TWIST1,0.4224,0.9045,0.224,0.5578,0.5536,0.2225,0.0833,0.9549,0.0245,0.5431,0
SNAI1,0.4846,0.0491,0.1396,0.4009,0.5255,0.4182,0.6174,0.7858,0.4795,0.0282,0
SNAI2,0.8574,0.3195,0.2232,0.4875,0.228,0.1572,0.1419,0.0442,0.3218,0.9185,0
ZEB1,0.996,0.582,0.4402,0.0508,0.1037,0.3476,0.8104,0.8886,0.1561,0.8753,0
ZEB2,0.7907,0.3436,0.229,0.4367,0.6345,0.1613,0.1769,0.8766,0.4944,0.0693,0
AKT1,0.0671,0.9441,0.6438,0.3945,0.7494,0.3391,0.5957,0.9289,0.0411,0.4735,0
DKK1,0.6702,0.3839,0.0387,0.3706,0.0968,0.3942,0.3043,0.7794,0.5609,0.7862,0
CTNNB1,0.621,0.6756,0.1527,0.2378,0.5046,0.8796,0.913,0.6725,0.3673,0.6452,0
NICD,0.9616,0.4206,0.4495,0.7673,0.888,0.2817,0.4436,0.0383,0.9164,0.8252,0
p63,0.4047,0.9209,0.2415,0.1164,0.3616,0.3265,0.904,0.5377,0.6035,0.8999,0
p53,0.4685,0.5062,0.4923,0.385,0.9001,0.4501,0.222,0.2394,0.5736,0.6505,0
p73,0.9621,0.1147,0.0023,0.6477,0.5818,0.6125,0.067,0.5844,0.4028,0.906,0
miR200,0.9261,0.5172,0.7943,0.3104,0.3336,0.5679,0.2401,0.1885,0.9863,0.4006,0
miR203,0.2817,0.3793,0.0445,0.0255,0.101,0.3352,0.7978,0.4417,0.3898,0.1123,0
miR34,0.9119,0.6682,0.876,0.7717,0.5543,0.0034,0.2167,0.9847,0.1031,0.1526,0
AKT2,0.3981,0.7102,0.7586,0.1588,0.1685,0.0928,0.0976,0.967,0.418,0.4409,0
ERK,0.5818,0.1314,0.8211,0.9028,0.7978,0.1153,0.1258,0.8819,0.1232,0.8692,0
SMAD,0.2917,0.3492,0.3529,0.2313,0.69,0.8298,0.7006,0.9096,0.8384,0.5907,0
